--------------------------------------------------【Header】--------------------------------------------------
2022-04-28 13:24:22,072 WARN  [30244-1] Program.Main  开放Zyan端口15092成功  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Program.cs(96行)
2022-04-28 14:12:42,317 INFO  [30244-6] DisplayInfoGet   DisplayInfo.GetDisplayMonitorsAsync()获取到显示器数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(48行)
2022-04-28 14:12:42,317 INFO  [30244-6] DisplayContext  EnumerateDevices() 开始获取显示器枚举信息  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(73行)
2022-04-28 14:12:42,318 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:12:42,319 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:12:42,319 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY2  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:12:42,320 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:2  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:12:42,321 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY3  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:12:42,321 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:3  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:12:42,322 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY4  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:12:42,322 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:4  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:12:42,323 INFO  [30244-6] DisplayInfoGet  [{"DeviceInstanceId":"DISPLAY\\CSO1609\\5&14475071&0&UID4357","Description":"Lenovo DisplayHDR","DisplayIndex":1,"MonitorIndex":0}]  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(52行)
2022-04-28 14:12:42,323 INFO  [30244-6] DisplayInfoGet  GetDisplayList()获取到显示器数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(89行)
2022-04-28 14:12:47,390 INFO  [30244-35] DisplayManage  修改内屏亮度为：86  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:47,465 INFO  [30244-36] DisplayManage  修改内屏亮度为：85  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:47,675 INFO  [30244-36] DisplayManage  修改内屏亮度为：84  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:47,716 INFO  [30244-6] DisplayManage  修改内屏亮度为：83  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:47,752 INFO  [30244-34] DisplayManage  修改内屏亮度为：82  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:47,777 INFO  [30244-36] DisplayManage  修改内屏亮度为：81  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:47,825 INFO  [30244-6] DisplayManage  修改内屏亮度为：80  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:47,862 INFO  [30244-33] DisplayManage  修改内屏亮度为：79  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:48,079 INFO  [30244-6] DisplayManage  修改内屏亮度为：78  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:48,177 INFO  [30244-33] DisplayManage  修改内屏亮度为：77  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:48,199 INFO  [30244-36] DisplayManage  修改内屏亮度为：76  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:48,305 INFO  [30244-35] DisplayManage  修改内屏亮度为：75  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:48,348 INFO  [30244-6] DisplayManage  修改内屏亮度为：74  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:48,381 INFO  [30244-34] DisplayManage  修改内屏亮度为：73  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:48,407 INFO  [30244-20] DisplayManage  修改内屏亮度为：72  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:48,463 INFO  [30244-36] DisplayManage  修改内屏亮度为：71  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:48,543 INFO  [30244-33] DisplayManage  修改内屏亮度为：70  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:50,709 INFO  [30244-34] DisplayManage  修改内屏亮度为：69  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:50,759 INFO  [30244-20] DisplayManage  修改内屏亮度为：70  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:50,784 INFO  [30244-36] DisplayManage  修改内屏亮度为：71  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:50,803 INFO  [30244-33] DisplayManage  修改内屏亮度为：72  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:50,842 INFO  [30244-34] DisplayManage  修改内屏亮度为：73  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:50,871 INFO  [30244-35] DisplayManage  修改内屏亮度为：74  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:50,903 INFO  [30244-6] DisplayManage  修改内屏亮度为：75  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:50,941 INFO  [30244-22] DisplayManage  修改内屏亮度为：76  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:50,975 INFO  [30244-20] DisplayManage  修改内屏亮度为：77  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:51,054 INFO  [30244-36] DisplayManage  修改内屏亮度为：78  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:51,121 INFO  [30244-35] DisplayManage  修改内屏亮度为：79  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:51,193 INFO  [30244-34] DisplayManage  修改内屏亮度为：80  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:51,268 INFO  [30244-33] DisplayManage  修改内屏亮度为：81  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:56,303 INFO  [30244-35] DisplayManage  修改内屏亮度为：83  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:56,420 INFO  [30244-34] DisplayManage  修改内屏亮度为：82  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:56,440 INFO  [30244-33] DisplayManage  修改内屏亮度为：81  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:56,457 INFO  [30244-35] DisplayManage  修改内屏亮度为：80  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:56,464 INFO  [30244-20] DisplayManage  修改内屏亮度为：79  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:56,472 INFO  [30244-36] DisplayManage  修改内屏亮度为：78  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:56,477 INFO  [30244-22] DisplayManage  修改内屏亮度为：77  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:56,498 INFO  [30244-6] DisplayManage  修改内屏亮度为：76  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:56,568 INFO  [30244-34] DisplayManage  修改内屏亮度为：75  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:56,656 INFO  [30244-22] DisplayManage  修改内屏亮度为：74  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:56,742 INFO  [30244-36] DisplayManage  修改内屏亮度为：73  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:56,836 INFO  [30244-20] DisplayManage  修改内屏亮度为：72  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:56,929 INFO  [30244-33] DisplayManage  修改内屏亮度为：71  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:57,016 INFO  [30244-35] DisplayManage  修改内屏亮度为：70  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:57,084 INFO  [30244-34] DisplayManage  修改内屏亮度为：69  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:57,151 INFO  [30244-6] DisplayManage  修改内屏亮度为：68  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:57,216 INFO  [30244-22] DisplayManage  修改内屏亮度为：67  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:57,286 INFO  [30244-36] DisplayManage  修改内屏亮度为：66  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:57,362 INFO  [30244-20] DisplayManage  修改内屏亮度为：65  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:57,430 INFO  [30244-35] DisplayManage  修改内屏亮度为：64  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:57,497 INFO  [30244-34] DisplayManage  修改内屏亮度为：63  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:57,564 INFO  [30244-33] DisplayManage  修改内屏亮度为：62  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:57,637 INFO  [30244-23] DisplayManage  修改内屏亮度为：61  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:57,698 INFO  [30244-22] DisplayManage  修改内屏亮度为：60  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:57,764 INFO  [30244-6] DisplayManage  修改内屏亮度为：59  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:57,833 INFO  [30244-36] DisplayManage  修改内屏亮度为：58  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:57,904 INFO  [30244-35] DisplayManage  修改内屏亮度为：57  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:57,972 INFO  [30244-34] DisplayManage  修改内屏亮度为：56  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:58,059 INFO  [30244-6] DisplayManage  修改内屏亮度为：55  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:58,150 INFO  [30244-33] DisplayManage  修改内屏亮度为：54  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:58,242 INFO  [30244-20] DisplayManage  修改内屏亮度为：53  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:58,329 INFO  [30244-22] DisplayManage  修改内屏亮度为：72  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:58,398 INFO  [30244-23] DisplayManage  修改内屏亮度为：73  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:58,466 INFO  [30244-36] DisplayManage  修改内屏亮度为：70  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:58,530 INFO  [30244-35] DisplayManage  修改内屏亮度为：74  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:58,595 INFO  [30244-34] DisplayManage  修改内屏亮度为：75  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:58,660 INFO  [30244-6] DisplayManage  修改内屏亮度为：76  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:58,740 INFO  [30244-22] DisplayManage  修改内屏亮度为：77  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:58,816 INFO  [30244-20] DisplayManage  修改内屏亮度为：78  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:58,884 INFO  [30244-33] DisplayManage  修改内屏亮度为：79  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:58,950 INFO  [30244-35] DisplayManage  修改内屏亮度为：80  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:59,016 INFO  [30244-23] DisplayManage  修改内屏亮度为：69  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:59,084 INFO  [30244-36] DisplayManage  修改内屏亮度为：81  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:59,173 INFO  [30244-34] DisplayManage  修改内屏亮度为：82  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:59,240 INFO  [30244-6] DisplayManage  修改内屏亮度为：83  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:59,330 INFO  [30244-33] DisplayManage  修改内屏亮度为：71  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:59,424 INFO  [30244-20] DisplayManage  修改内屏亮度为：67  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:59,526 INFO  [30244-22] DisplayManage  修改内屏亮度为：68  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:59,656 INFO  [30244-23] DisplayManage  修改内屏亮度为：66  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:59,727 INFO  [30244-35] DisplayManage  修改内屏亮度为：64  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:59,807 INFO  [30244-34] DisplayManage  修改内屏亮度为：63  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:59,877 INFO  [30244-36] DisplayManage  修改内屏亮度为：65  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:12:59,942 INFO  [30244-20] DisplayManage  修改内屏亮度为：62  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:13:00,011 INFO  [30244-33] DisplayManage  修改内屏亮度为：59  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:13:00,076 INFO  [30244-6] DisplayManage  修改内屏亮度为：60  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:13:00,141 INFO  [30244-22] DisplayManage  修改内屏亮度为：61  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:13:00,205 INFO  [30244-35] DisplayManage  修改内屏亮度为：58  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:13:00,270 INFO  [30244-34] DisplayManage  修改内屏亮度为：57  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:13:00,344 INFO  [30244-23] DisplayManage  修改内屏亮度为：56  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:13:00,411 INFO  [30244-36] DisplayManage  修改内屏亮度为：55  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:13:00,476 INFO  [30244-20] DisplayManage  修改内屏亮度为：54  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:13:10,818 INFO  [30244-6] DisplayManage  修改内屏亮度为：88  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:43:35,380 INFO  [30244-6] DisplayInfo  DisplayInformation.GetDisplayMonitorsAsync() 获取到设备数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfo.cs(63行)
2022-04-28 14:43:35,381 INFO  [30244-6] DisplayInfo  [{"DeviceInstanceId":"DISPLAY\\CSO1609\\5&14475071&0&UID4357","DisplayName":"","IsInternal":true,"ConnectionDescription":"Internal","PhysicalSize":16.0043125}]  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfo.cs(65行)
2022-04-28 14:43:35,382 INFO  [30244-6] DisplayInfoGet   DisplayInfo.GetDisplayMonitorsAsync()获取到显示器数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(48行)
2022-04-28 14:43:35,382 INFO  [30244-6] DisplayContext  EnumerateDevices() 开始获取显示器枚举信息  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(73行)
2022-04-28 14:43:35,383 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:43:35,384 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:43:35,385 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY2  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:43:35,385 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:2  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:43:35,386 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY3  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:43:35,386 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:3  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:43:35,387 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY4  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:43:35,387 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:4  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:43:35,388 INFO  [30244-6] DisplayInfoGet  [{"DeviceInstanceId":"DISPLAY\\CSO1609\\5&14475071&0&UID4357","Description":"Lenovo DisplayHDR","DisplayIndex":1,"MonitorIndex":0}]  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(52行)
2022-04-28 14:43:35,388 INFO  [30244-6] DisplayInfoGet  GetDisplayList()获取到显示器数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(89行)
2022-04-28 14:43:48,794 INFO  [30244-42] DisplayManage  修改内屏亮度为：92  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:07,985 INFO  [30244-6] DisplayManage  修改内屏亮度为：90  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:08,057 INFO  [30244-41] DisplayManage  修改内屏亮度为：89  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:08,108 INFO  [30244-42] DisplayManage  修改内屏亮度为：88  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:08,339 INFO  [30244-41] DisplayManage  修改内屏亮度为：87  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:08,391 INFO  [30244-42] DisplayManage  修改内屏亮度为：86  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:08,427 INFO  [30244-6] DisplayManage  修改内屏亮度为：85  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:08,537 INFO  [30244-41] DisplayManage  修改内屏亮度为：84  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:08,573 INFO  [30244-42] DisplayManage  修改内屏亮度为：83  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:08,614 INFO  [30244-45] DisplayManage  修改内屏亮度为：82  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:08,652 INFO  [30244-41] DisplayManage  修改内屏亮度为：81  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:08,706 INFO  [30244-46] DisplayManage  修改内屏亮度为：80  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:08,758 INFO  [30244-47] DisplayManage  修改内屏亮度为：79  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:08,796 INFO  [30244-48] DisplayManage  修改内屏亮度为：78  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:08,855 INFO  [30244-6] DisplayManage  修改内屏亮度为：77  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:08,899 INFO  [30244-41] DisplayManage  修改内屏亮度为：76  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:08,970 INFO  [30244-45] DisplayManage  修改内屏亮度为：75  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:09,063 INFO  [30244-42] DisplayManage  修改内屏亮度为：74  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:09,185 INFO  [30244-46] DisplayManage  修改内屏亮度为：73  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:09,251 INFO  [30244-47] DisplayManage  修改内屏亮度为：72  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:09,316 INFO  [30244-48] DisplayManage  修改内屏亮度为：71  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:09,381 INFO  [30244-45] DisplayManage  修改内屏亮度为：70  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:09,447 INFO  [30244-6] DisplayManage  修改内屏亮度为：69  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:09,513 INFO  [30244-41] DisplayManage  修改内屏亮度为：68  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:09,595 INFO  [30244-42] DisplayManage  修改内屏亮度为：67  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:09,664 INFO  [30244-48] DisplayManage  修改内屏亮度为：66  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
